start,end,duration_hr,P_in,peak_intensity_in_hr,Q_in,runoff_ratio
2013-01-14,2013-01-17 23:00:00,96.0,1.28,0.030833333333333334,0.45262356624825656,0.35361216113145044
2013-01-31,2013-02-01 23:00:00,48.0,1.5099999999999998,0.06208333333333333,0.7217686854951186,0.47799250695040973
2013-03-06,2013-03-07 23:00:00,48.0,1.14,0.028749999999999998,0.4978247175732219,0.4366883487484403
2013-04-17,2013-04-20 23:00:00,96.0,1.06,0.037083333333333336,0.41038153556485363,0.3871523920423147
2013-05-07,2013-05-12 23:00:00,144.0,1.9,0.035416666666666666,0.5952729654512852,0.3133015607638343
2013-05-23,2013-05-25 23:00:00,72.0,1.0100000000000002,0.04083333333333333,0.39252099916317995,0.38863465263681174
2013-06-07,2013-06-08 23:00:00,48.0,2.6699999999999995,0.07375,1.7872498666317993,0.6693819725212733
2013-06-10,2013-06-11 23:00:00,48.0,2.01,0.057916666666666665,0.8539598143305439,0.42485562902017115
2013-06-23,2013-06-29 23:00:00,168.0,3.41,0.07875,0.8690322677824268,0.2548481723702131
2013-07-01,2013-07-04 23:00:00,96.0,1.19,0.025833333333333333,0.606351495218171,0.5095390716119085
2013-07-11,2013-07-13 23:00:00,72.0,2.9,0.09791666666666667,1.3346275044829647,0.46021638085619476
2013-09-22,2013-09-22 23:00:00,24.0,1.04,0.043333333333333335,0.175693789865179,0.16893633640882597
2013-10-10,2013-10-14 23:00:00,120.0,5.8100000000000005,0.145,2.272122271966527,0.3910709590303833
2013-11-27,2013-11-28 23:00:00,48.0,2.3000000000000003,0.09083333333333334,0.7036379121338913,0.3059295270147353
2013-12-09,2013-12-11 23:00:00,72.0,1.7299999999999998,0.050833333333333335,0.515089280334728,0.29773946840157695
2013-12-29,2013-12-30 23:00:00,48.0,1.2300000000000002,0.04125,0.5998971518230723,0.4877212616447742
2014-01-10,2014-01-12 23:00:00,72.0,1.3800000000000001,0.028333333333333335,0.7971319716078902,0.5776318634839783
2014-02-03,2014-02-06 23:00:00,96.0,1.8500000000000005,0.03375,0.88088949790795,0.47615648535564853
2014-02-13,2014-02-16 23:00:00,96.0,1.7800000000000002,0.04708333333333333,0.5621758661087867,0.31582913826336323
2014-03-29,2014-03-31 23:00:00,72.0,2.6,0.05625,1.6955424128312415,0.6521316972427852
2014-04-15,2014-04-16 23:00:00,48.0,2.38,0.09291666666666666,1.1952372504482967,0.502200525398444
2014-04-29,2014-05-01 23:00:00,72.0,4.470000000000001,0.11625,3.39347079497908,0.7591657259461029
2014-05-16,2014-05-17 23:00:00,48.0,3.6499999999999995,0.14583333333333334,1.6980839888423986,0.4652284900938079
2014-05-28,2014-05-30 23:00:00,72.0,1.0700000000000003,0.02791666666666667,0.1420911416616856,0.13279545949690238
2014-06-11,2014-06-14 23:00:00,96.0,1.9799999999999995,0.055,0.863754454836328,0.4362396236547112
2014-07-03,2014-07-04 23:00:00,48.0,1.1199999999999999,0.042916666666666665,0.15903522873082288,0.14199573993823472
2014-07-14,2014-07-16 23:00:00,72.0,1.5899999999999999,0.041666666666666664,0.46247745992919215,0.29086632699949194
2014-08-12,2014-08-13 23:00:00,48.0,2.6899999999999995,0.10458333333333332,1.0272531548117156,0.3818784962125338
2014-08-21,2014-08-24 23:00:00,96.0,1.63,0.03333333333333333,0.4002869049068087,0.2455747882863857
2014-09-25,2014-09-26 23:00:00,48.0,1.52,0.055,0.38306265842525683,0.2520149068587216
2014-10-11,2014-10-17 23:00:00,168.0,1.7200000000000002,0.03958333333333333,0.3618789288702929,0.21039472608737955
2014-11-26,2014-11-27 23:00:00,48.0,1.15,0.0325,0.48042788912133894,0.41776338184464257
2014-12-23,2014-12-25 23:00:00,72.0,1.4099999999999997,0.023749999999999997,0.6499341516736402,0.46094620686073784
2015-01-24,2015-01-27 23:00:00,96.0,1.4100000000000001,0.04416666666666667,0.45263690396493333,0.32101908082619385
2015-03-04,2015-03-06 23:00:00,72.0,1.26,0.03,0.6204816945606695,0.4924457893338647
2015-04-20,2015-04-21 23:00:00,48.0,2.15,0.06333333333333334,0.7978473919107393,0.37109181019104154
2015-06-01,2015-06-06 23:00:00,144.0,1.6099999999999999,0.027083333333333334,0.3106259738493724,0.19293538748408226
2015-06-18,2015-06-21 23:00:00,96.0,3.66,0.10291666666666667,1.425223945008966,0.38940544945600164
2015-06-26,2015-06-28 23:00:00,72.0,2.59,0.08291666666666667,1.0031963598326359,0.3873345018658826
2015-07-01,2015-07-07 23:00:00,168.0,2.33,0.028749999999999998,0.7603409916317991,0.32632660585055756
2015-07-09,2015-07-14 23:00:00,144.0,1.3800000000000001,0.04541666666666667,0.07679190376569038,0.05564630707658723
2015-07-27,2015-07-31 23:00:00,120.0,1.02,0.01958333333333333,0.11910914435146445,0.11677367093280829
2015-09-30,2015-10-04 23:00:00,120.0,4.459999999999998,0.10333333333333333,0.9572643757322177,0.2146332681013942
2015-10-28,2015-10-29 23:00:00,48.0,1.02,0.04,0.16768399701135686,0.16439607550133026
2015-11-29,2015-12-03 23:00:00,120.0,1.4000000000000001,0.021666666666666667,0.402308660251046,0.2873633287507471
2015-12-22,2015-12-31 23:00:00,240.0,2.54,0.04708333333333333,0.6861624158530918,0.27014268340672903
2016-01-09,2016-01-10 23:00:00,48.0,1.02,0.04125,0.37199855090655504,0.36470446167309317
2016-01-23,2016-01-24 23:00:00,48.0,2.6799999999999997,0.06916666666666667,0.17490192468619248,0.06526191219634048
2016-02-15,2016-02-17 23:00:00,72.0,1.31,0.024999999999999998,0.5233831171548118,0.3995290970647418
2016-02-22,2016-02-25 23:00:00,96.0,2.0300000000000002,0.05666666666666667,1.131779358437936,0.5575267775556335
2016-04-07,2016-04-13 23:00:00,168.0,1.25,0.035833333333333335,0.20775750020920503,0.16620600016736403
2016-05-01,2016-05-08 23:00:00,192.0,2.4899999999999998,0.03875,0.561335589958159,0.22543597990287512
2016-05-21,2016-05-24 23:00:00,96.0,1.7200000000000002,0.02791666666666667,0.49559176150627626,0.2881347450617885
2016-06-04,2016-06-06 23:00:00,72.0,1.31,0.04708333333333333,0.08518476302776719,0.0650265366624177
2016-06-22,2016-06-24 23:00:00,72.0,1.7199999999999995,0.04708333333333333,0.18268003646144654,0.10620932352409686
2016-07-29,2016-07-29 23:00:00,24.0,1.32,0.055,0.3635190234309624,0.2753931995689109
2016-08-15,2016-08-16 23:00:00,48.0,1.31,0.05291666666666667,0.6489265983263598,0.49536381551630515
2016-09-27,2016-10-02 23:00:00,144.0,3.419999999999999,0.09499999999999999,1.0248412510460252,0.29966118451638174
2016-12-07,2016-12-07 23:00:00,24.0,1.02,0.0425,0.06938502510460251,0.06802453441627697
2017-01-02,2017-01-04 23:00:00,72.0,1.22,0.030833333333333334,0.41174568758716884,0.3374964652353843
2017-01-23,2017-01-24 23:00:00,48.0,1.0899999999999999,0.03666666666666667,0.3751054979079498,0.34413348431922003
2017-03-14,2017-03-15 23:00:00,48.0,1.2400000000000002,0.046250000000000006,0.1542784802749552,0.1244181292539961
2017-03-31,2017-04-01 23:00:00,48.0,1.1500000000000001,0.043750000000000004,0.4497422489539749,0.39108021648171726
2017-04-07,2017-04-07 23:00:00,24.0,1.5,0.0625,0.0691485029288703,0.0460990019525802
2017-04-21,2017-04-26 23:00:00,144.0,1.01,0.015,0.07495885690376569,0.07421669000372841
2017-05-05,2017-05-07 23:00:00,72.0,2.3699999999999997,0.06166666666666667,0.7569020836820082,0.3193679677983157
2017-05-12,2017-05-14 23:00:00,72.0,2.2299999999999995,0.05875,0.45495396174536773,0.20401522948222772
2017-05-22,2017-05-26 23:00:00,120.0,1.53,0.023333333333333334,0.3483742128661088,0.227695563964777
2017-07-05,2017-07-08 23:00:00,96.0,2.9,0.06541666666666666,0.7091066229660623,0.24451952516071115
2017-07-23,2017-07-25 23:00:00,72.0,1.6199999999999999,0.04,0.9543213344490936,0.5890872434870948
2017-07-29,2017-07-30 23:00:00,48.0,4.7,0.19499999999999998,0.9229033054393305,0.1963624054126235
2017-08-07,2017-08-08 23:00:00,48.0,1.68,0.05625,0.5036366276150628,0.29978370691372785
2017-08-12,2017-08-13 23:00:00,48.0,1.7600000000000002,0.04416666666666667,0.6034661025104603,0.34287846733548877
2017-10-29,2017-10-30 23:00:00,48.0,1.12,0.0425,0.217094679916318,0.19383453563956962
2017-11-05,2017-11-10 23:00:00,144.0,1.8299999999999994,0.043333333333333335,0.4073953689978083,0.22262042021738165
2018-02-05,2018-02-05 23:00:00,24.0,1.12,0.04666666666666667,0.1479632937238494,0.13211008368200838
2018-02-11,2018-02-13 23:00:00,72.0,2.0100000000000002,0.06874999999999999,0.5290962169456067,0.26323194872915756
2018-03-20,2018-03-22 23:00:00,72.0,1.22,0.02625,0.3953048029288704,0.3240203302695659
2018-04-16,2018-04-17 23:00:00,48.0,2.89,0.10791666666666666,1.0941343267402053,0.37859319264366964
2018-04-25,2018-04-28 23:00:00,96.0,1.8,0.03791666666666667,0.6371811220996577,0.3539895122775876
2018-05-13,2018-05-20 23:00:00,192.0,6.710000000000001,0.0725,2.17138249790795,0.32360394901757816
2018-05-31,2018-06-04 23:00:00,120.0,3.4499999999999997,0.07958333333333333,0.9104547698744772,0.26389993329694994
2018-06-10,2018-06-12 23:00:00,72.0,1.3499999999999996,0.04791666666666666,0.31063764435146446,0.23010195877886264
2018-06-20,2018-06-25 23:00:00,144.0,2.0700000000000003,0.025833333333333333,0.25731512029288706,0.12430682139752997
2018-07-21,2018-07-26 23:00:00,144.0,9.059999999999999,0.20375,4.241060460251046,0.46810821857075574
2018-07-31,2018-08-04 23:00:00,120.0,3.2199999999999993,0.04541666666666667,1.234427907949791,0.38336270433223335
2018-08-22,2018-08-23 23:00:00,48.0,2.4899999999999998,0.10166666666666667,0.10613932635983267,0.04262623548587658
2018-09-08,2018-09-11 23:00:00,96.0,3.16,0.059166666666666666,0.5578500000000001,0.1765348101265823
2018-09-18,2018-09-19 23:00:00,48.0,2.2399999999999998,0.08416666666666667,0.4742788312412831,0.21173162108985855
2018-09-22,2018-09-28 23:00:00,168.0,3.66,0.06625,1.123229568554876,0.3068933247417694
2018-10-11,2018-10-13 23:00:00,72.0,2.5299999999999994,0.08333333333333333,0.5118526610878662,0.20231330477781279
2018-10-27,2018-10-30 23:00:00,96.0,1.3099999999999998,0.04666666666666667,0.5174589479976092,0.3950068305325261
2018-11-03,2018-11-03 23:00:00,24.0,1.21,0.050416666666666665,1.0484001046025107,0.8664463674400915
2018-11-05,2018-11-07 23:00:00,72.0,2.2699999999999996,0.04083333333333333,1.0237364435146443,0.4509852174073324
2018-11-13,2018-11-16 23:00:00,96.0,2.4800000000000004,0.05708333333333334,1.1291859135285913,0.45531690061636737
2018-11-25,2018-11-25 23:00:00,24.0,1.71,0.07125,0.1875060669456067,0.10965267072842498
2018-12-15,2018-12-17 23:00:00,72.0,3.72,0.12041666666666667,1.9356305753138074,0.5203307998155396
2018-12-28,2018-12-29 23:00:00,48.0,1.12,0.028333333333333335,0.4552118242677825,0.4064391288105201
2019-01-24,2019-01-25 23:00:00,48.0,1.2599999999999998,0.03916666666666666,0.6164618549511854,0.48925544043744884
2019-02-11,2019-02-13 23:00:00,72.0,1.25,0.020833333333333332,0.2854271368798566,0.22834170950388527
2019-03-21,2019-03-23 23:00:00,72.0,2.71,0.09791666666666667,1.1957012918410044,0.44121818887121933
2019-05-03,2019-05-06 23:00:00,96.0,2.6799999999999997,0.05666666666666667,0.5416669037656904,0.2021145163304815
2019-05-11,2019-05-14 23:00:00,96.0,1.8299999999999998,0.02791666666666667,0.3671539958158997,0.20063059880650258
2019-06-18,2019-06-19 23:00:00,48.0,2.6000000000000005,0.06625,0.35578692677824264,0.13684112568393944
2019-07-03,2019-07-03 23:00:00,24.0,1.36,0.05666666666666667,0.06557266108786612,0.04821519197637215
2019-07-07,2019-07-09 23:00:00,72.0,4.39,0.15541666666666668,1.4764710092050213,0.33632597020615523
2019-08-16,2019-08-16 23:00:00,24.0,1.6600000000000001,0.06916666666666667,0.04113129527794381,0.024777888721652895
2019-10-17,2019-10-17 23:00:00,24.0,1.37,0.05708333333333334,0.3778097199641363,0.2757735182219973
2019-10-20,2019-10-21 23:00:00,48.0,2.1599999999999997,0.08374999999999999,0.4544849187089062,0.21040968458745662
2019-10-27,2019-10-28 23:00:00,48.0,1.4500000000000002,0.046250000000000006,0.4801711380753139,0.33115250901745785
2019-10-31,2019-11-01 23:00:00,48.0,1.6199999999999999,0.042083333333333334,0.412560029288703,0.254666684746113
2019-12-14,2019-12-18 23:00:00,120.0,1.0899999999999999,0.01916666666666667,0.14616007147838217,0.13409180869576348
2020-01-25,2020-01-26 23:00:00,48.0,1.7399999999999998,0.06999999999999999,0.58236669920967,0.3346935052929138
2020-02-02,2020-02-08 23:00:00,168.0,1.8799999999999997,0.04708333333333333,0.5408110669456067,0.28766546114128017
2020-02-10,2020-02-14 23:00:00,120.0,1.3800000000000003,0.030416666666666665,0.2594586025104602,0.1880134800800436
2020-04-13,2020-04-15 23:00:00,72.0,2.88,0.08416666666666667,0.8363424133891216,0.29039667131566727
2020-04-24,2020-04-27 23:00:00,96.0,1.5700000000000005,0.041666666666666664,0.5575906555090656,0.35515328376373595
2020-05-01,2020-05-02 23:00:00,48.0,1.3500000000000003,0.052083333333333336,0.4623970812729809,0.3425163564985043
2020-05-04,2020-05-04 23:00:00,24.0,1.11,0.046250000000000006,0.38473047926968434,0.346604035378094
2020-06-05,2020-06-06 23:00:00,48.0,1.74,0.05333333333333334,0.3019081087866109,0.17351040734862697
2020-06-20,2020-06-21 23:00:00,48.0,2.0700000000000003,0.05541666666666667,0.5272110418410042,0.25469132456087157
2020-07-06,2020-07-07 23:00:00,48.0,1.91,0.07916666666666666,0.3153963799923925,0.16512899476041493
2020-07-21,2020-07-25 23:00:00,120.0,4.409999999999999,0.05458333333333334,0.7906687364016737,0.17928996290287388
2020-08-04,2020-08-07 23:00:00,96.0,3.0100000000000007,0.07083333333333333,0.6475935676429568,0.2151473646654341
2020-08-12,2020-08-17 23:00:00,144.0,3.1100000000000003,0.05291666666666667,0.9224403755230126,0.2966046223546664
2020-08-29,2020-08-30 23:00:00,48.0,1.5000000000000002,0.04541666666666667,0.3126501576011158,0.20843343840074385
2020-09-01,2020-09-05 23:00:00,120.0,1.2000000000000004,0.023749999999999997,0.15216951557415156,0.12680792964512627
2020-09-10,2020-09-12 23:00:00,72.0,2.0900000000000003,0.047499999999999994,0.452323375,0.21642266746411482
2020-10-12,2020-10-13 23:00:00,48.0,1.55,0.05375,0.21942955836820086,0.14156745701174248
2020-10-29,2020-10-31 23:00:00,72.0,2.4899999999999993,0.08041666666666666,0.9619929040875443,0.3863425317620661
2020-11-12,2020-11-13 23:00:00,48.0,2.8000000000000007,0.10583333333333333,1.02260570153417,0.36521632197648923
2020-11-30,2020-12-02 23:00:00,72.0,1.71,0.03625,0.9812402552301255,0.5738247106608921
2020-12-05,2020-12-05 23:00:00,24.0,1.15,0.04791666666666666,0.4205737740585775,0.36571632526832826
2020-12-13,2020-12-15 23:00:00,72.0,1.08,0.037083333333333336,0.9503678870292888,0.8799702657678599
2020-12-17,2020-12-17 23:00:00,24.0,1.27,0.05291666666666667,0.26577623430962344,0.20927262544064837
2020-12-25,2020-12-25 23:00:00,24.0,2.07,0.08625,0.5107011715481172,0.24671554181068467
2021-01-02,2021-01-04 23:00:00,72.0,1.28,0.03791666666666667,0.30405548117154807,0.23754334466527194
2021-02-14,2021-02-16 23:00:00,72.0,1.46,0.04083333333333333,0.452400529986053,0.309863376702776
2021-02-27,2021-03-02 23:00:00,96.0,1.5000000000000002,0.03875,0.5669941816391829,0.3779961210927886
2021-03-24,2021-03-25 23:00:00,48.0,1.42,0.055,0.47379385704323573,0.3336576458050956
2021-04-01,2021-04-02 23:00:00,48.0,1.14,0.04666666666666667,0.18098787540678754,0.1587612942164803
2021-04-09,2021-04-13 23:00:00,120.0,1.02,0.020833333333333332,0.18174861924686192,0.17818492083025678
2021-05-27,2021-05-27 23:00:00,24.0,1.23,0.05125,0.3927575213389122,0.3193150579991156
2021-05-29,2021-05-30 23:00:00,48.0,1.4699999999999998,0.03875,0.23000225523012555,0.15646411920416706
2021-06-11,2021-06-12 23:00:00,48.0,2.9899999999999998,0.08666666666666667,0.9154241808129111,0.30616193338224457
2021-06-14,2021-06-15 23:00:00,48.0,1.59,0.065,0.6173695606694561,0.38828274255940637
2021-07-01,2021-07-05 23:00:00,120.0,2.0,0.07708333333333334,0.7736567751743375,0.38682838758716875
2021-07-25,2021-07-27 23:00:00,72.0,1.1300000000000001,0.0425,0.12315491841004186,0.10898665346021402
2021-08-10,2021-08-12 23:00:00,72.0,1.3699999999999997,0.04541666666666667,0.6087867399880454,0.444369883202953
2021-08-14,2021-08-21 23:00:00,192.0,7.8599999999999985,0.105,2.1038247399880463,0.2676621806600568
2021-08-31,2021-09-02 23:00:00,72.0,1.8,0.04083333333333333,0.7714720571827058,0.42859558732372544
2021-09-17,2021-09-18 23:00:00,48.0,2.27,0.09250000000000001,0.0804642217573222,0.035446793725692594
2021-09-22,2021-09-24 23:00:00,72.0,2.09,0.07958333333333333,0.6865211757322176,0.32847903145082186
2021-10-26,2021-10-26 23:00:00,24.0,2.36,0.09833333333333333,0.8075785158995815,0.34219428639812777
2021-10-29,2021-10-30 23:00:00,48.0,1.66,0.05958333333333333,0.5046231740585774,0.30398986389070926
2021-12-30,2022-01-04 23:00:00,144.0,2.0700000000000003,0.03166666666666667,0.21324341422594148,0.10301614213813597
2022-02-03,2022-02-05 23:00:00,72.0,1.68,0.0375,0.7408248,0.44096714285714284
2022-03-24,2022-03-25 23:00:00,48.0,1.1099999999999999,0.0375,0.27914729527794385,0.2514840497999494
2022-04-06,2022-04-09 23:00:00,96.0,2.0199999999999996,0.05958333333333333,0.6633489449629868,0.3283905668133599
2022-05-06,2022-05-08 23:00:00,72.0,2.38,0.07708333333333334,1.0400751464435147,0.43700636405189697
2022-05-23,2022-05-25 23:00:00,72.0,1.4399999999999997,0.0425,0.23779815062761508,0.1651376046025105
2022-06-23,2022-06-24 23:00:00,48.0,2.3099999999999996,0.09250000000000001,0.5164155281622145,0.22355650569792837
2022-07-09,2022-07-10 23:00:00,48.0,2.3799999999999994,0.09499999999999999,0.6080214884937238,0.2554712136528252
2022-08-05,2022-08-05 23:00:00,24.0,1.2,0.049999999999999996,0.12473932800358639,0.10394944000298867
2022-09-06,2022-09-08 23:00:00,72.0,1.3800000000000003,0.03291666666666667,0.4089525474198048,0.29634242566652513
2022-09-11,2022-09-13 23:00:00,72.0,1.47,0.02625,0.3276221150627615,0.22287218711752485
2022-10-01,2022-10-06 23:00:00,144.0,2.5499999999999994,0.04,0.39885227647248156,0.1564126574401889
2022-11-11,2022-11-13 23:00:00,72.0,1.22,0.037083333333333336,0.6261035421398685,0.5131996247048103
2022-11-16,2022-11-16 23:00:00,24.0,1.35,0.05625,0.19130287029288703,0.14170582984658298
2022-12-15,2022-12-16 23:00:00,48.0,1.8800000000000001,0.059166666666666666,0.6346885857740586,0.33760031158194603
2022-12-23,2022-12-24 23:00:00,48.0,2.03,0.07958333333333333,0.46537639934914,0.22924945780745815
2023-02-13,2023-02-13 23:00:00,24.0,1.08,0.045000000000000005,0.15290302824267782,0.14157687800247945
2023-02-16,2023-02-18 23:00:00,72.0,1.03,0.025416666666666667,0.27033551046025106,0.26246166064102044
2023-04-28,2023-05-01 23:00:00,96.0,2.850000000000001,0.07666666666666667,0.6579440062761507,0.23085754606180717
2023-06-20,2023-06-24 23:00:00,120.0,2.43,0.04791666666666666,0.4392958528591353,0.18078018636178406
2023-07-01,2023-07-04 23:00:00,96.0,1.6300000000000001,0.04583333333333334,0.6849080529986054,0.4201889895696965
2023-07-06,2023-07-10 23:00:00,120.0,1.8800000000000001,0.0625,0.053024537238493735,0.028204541084305177
2023-07-28,2023-07-31 23:00:00,96.0,1.79,0.04083333333333333,0.31737541422594145,0.1773047006848835
2023-08-07,2023-08-08 23:00:00,48.0,1.59,0.04958333333333333,0.6500236255230127,0.4088198902660457
2023-08-15,2023-08-16 23:00:00,48.0,1.7700000000000002,0.05541666666666667,0.06981294351464434,0.03944234096872561
2023-09-09,2023-09-11 23:00:00,72.0,1.34,0.024166666666666666,0.24974096443514643,0.18637385405607942
2023-09-23,2023-09-27 23:00:00,120.0,3.149999999999999,0.08875,0.8097149958158996,0.25705237962409516
2023-11-22,2023-11-22 23:00:00,24.0,2.35,0.09791666666666667,0.28551494351464435,0.1214957206445295
2023-12-11,2023-12-11 23:00:00,24.0,1.65,0.06874999999999999,0.37043729707112977,0.2245074527703817
2023-12-18,2023-12-18 23:00:00,24.0,2.48,0.10333333333333333,0.8100434988377501,0.32663044307973793
2023-12-25,2023-12-28 23:00:00,96.0,1.1099999999999999,0.03125,0.3084252000760746,0.2778605406090762
2024-01-07,2024-01-07 23:00:00,24.0,1.11,0.046250000000000006,1.1048645871687588,0.9953735019538367
2024-01-10,2024-01-10 23:00:00,24.0,2.52,0.105,0.3104223884239889,0.12318348746983686
2024-01-28,2024-01-29 23:00:00,48.0,1.56,0.05875,0.6763833995815901,0.4335791022958911
2024-02-11,2024-02-14 23:00:00,96.0,1.1300000000000001,0.0325,0.3610853347280335,0.31954454400710924
2024-03-23,2024-03-24 23:00:00,48.0,1.53,0.0325,0.615268870292887,0.40213651653129867
2024-03-31,2024-04-05 23:00:00,144.0,1.6800000000000002,0.04,0.640570518828452,0.3812919754931261
2024-05-04,2024-05-08 23:00:00,120.0,2.4299999999999993,0.06708333333333334,0.3754011506276151,0.1544860702171256
2024-05-10,2024-05-12 23:00:00,72.0,1.04,0.024583333333333332,0.2216228347280335,0.21309887954618606
2024-05-26,2024-05-31 23:00:00,144.0,2.0500000000000007,0.029583333333333333,0.3199372662609357,0.1560669591516759
2024-08-08,2024-08-11 23:00:00,96.0,3.25,0.07041666666666667,0.6212597280334727,0.19115683939491468
2024-08-30,2024-09-01 23:00:00,72.0,1.12,0.04416666666666667,0.10840340376569038,0.09678875336222355
2024-09-24,2024-09-28 23:00:00,120.0,1.7200000000000002,0.025416666666666667,0.36469290921996417,0.21203076117439776
2024-12-10,2024-12-12 23:00:00,72.0,1.24,0.042083333333333334,0.28650424299967825,0.23105180887070828
2025-02-16,2025-02-17 23:00:00,48.0,1.08,0.023333333333333334,0.3427393054393306,0.3173512087401209
2025-04-01,2025-04-01 23:00:00,24.0,1.45,0.06041666666666667,0.1408084979079498,0.09710930890203436
2025-04-11,2025-04-13 23:00:00,72.0,1.5199999999999998,0.06083333333333333,0.419079949790795,0.2757104932834178
2025-05-03,2025-05-06 23:00:00,96.0,1.6700000000000002,0.042083333333333334,0.6011968382147839,0.3599981067154394
2025-05-13,2025-05-15 23:00:00,72.0,2.94,0.08208333333333333,1.0347728483263599,0.35196355385250333
2025-05-28,2025-05-29 23:00:00,48.0,1.4700000000000002,0.035833333333333335,0.5976499486496768,0.40656459091814745
2025-06-14,2025-06-17 23:00:00,96.0,2.6399999999999997,0.04791666666666666,0.8537161231320981,0.323377319368219
2025-06-19,2025-06-20 23:00:00,48.0,1.09,0.029583333333333333,0.0739354094441124,0.06783065086615815
2025-07-02,2025-07-02 23:00:00,24.0,1.17,0.048749999999999995,0.07974648587866108,0.06815938963988127
2025-07-07,2025-07-15 23:00:00,216.0,2.4299999999999997,0.03625,1.1043270957112972,0.4544555949429207
2025-09-17,2025-09-18 23:00:00,48.0,1.13,0.046250000000000006,0.07749991422594144,0.06858399489021366
2025-10-30,2025-10-31 23:00:00,48.0,1.2200000000000002,0.04541666666666667,0.2873277615062762,0.23551455861170176
2026-01-10,2026-01-11 23:00:00,48.0,1.05,0.04,0.2644357937836222,0.2518436131272592
2026-01-25,2026-01-26 23:00:00,48.0,2.14,0.06458333333333334,0.012561350418410042,0.0058697899151448785
2026-02-20,2026-02-24 23:00:00,120.0,1.8800000000000003,0.030833333333333334,0.4905449177126919,0.2609281477195169
2026-03-16,2026-03-17 23:00:00,48.0,1.0399999999999998,0.03208333333333333,0.6604259330543933,0.6350249356292245
2026-05-20,2026-05-28 23:00:00,216.0,3.29,0.049999999999999996,0.8128493592349072,0.24706667453948547
2026-06-23,2026-06-24 23:00:00,48.0,1.6100000000000003,0.046250000000000006,0.13412674644351463,0.08330853816367367
2026-07-07,2026-07-13 23:00:00,168.0,2.2700000000000005,0.0425,0.555531460251046,0.24472751552909514
